Level 1,Level 2,Level 3,Level 4,Level 5,Content
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第4节 工程学科群分析,针对以往对工程学科的理科性质的认识，大多学者认为工程学科的发展仅仅会与一般的理工类学科产生联系，但本文发现工程学科的发展与人文社科学科有着不可忽略的联系。本文研究发现，工程学科群与心理学学科群之间通过声学学科、运筹管理学学科桥梁节点形成关联，这一新发现表明，学科交叉已经突破传统对理工科的认知，人文社科与理工类学科已经打破以往的学科壁垒，学科融合正在悄然进行中。通过追踪网络路径，可以准确的捕获出学科间产生联系的桥梁节点，这对于识别学科交叉的规律具有一定借鉴意义。为更准确的识别出工程学科群大类中错综复杂的联系，本文对工程学科群大类进行单独提取，以清晰的识别出工程学科群内部的发展情况。绘制的工程学科内部网络图如图8所示。,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第4节 工程学科群分析,,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第4节 工程学科群分析,图8 工程学科群内部网络图,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第4节 工程学科群分析,对工程学科群内部学科进行透视，发现除本文最初挑选的18个工程学科外，仍有20个学科被识别为工程学科，占工程学科群学科总数的51. 28%，表明工程学科是一个十分庞大的学科集合，若要加强工程学科的发展，提升工程国家工程实力，除注重18个工程学科的发展外，工程学科群中另外20个学科也是关系着学科整体推进的中坚力量。,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第4节 工程学科群分析,同时我们寻找出3个与工程学科无任何交叉现象存在的学科，分别为ALLERGY（过敏性反应）、ORNITHOLOGY（鸟类学）、ANDROLOGY（男科学）。,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第5节 结论和启示,,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第5节 结论和启示,随着科学的迅猛发展，学科之间相互封闭，独立进行科研的现象已逐渐弱化，越来越多的学科开始走向融合，不同领域的学科通过与其他学科进行交叉借鉴，不仅仅促进了学科自身的发展，更在一定程度上推动的其他学科的进步。在新时代的背景下，学科趋向大融合，学科走向合并化是大势所趋，而学科的交叉又往往促使新的科研成果的诞生，进而再加快学科发展，促进高校水平的提升[18]。,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第5节 结论和启示,本文通过对web of science的journal Citation Reports 234个学科的研究，不仅发现单独学科间存在很大程度的交叉性，以不同学科群为整体的总学科间也已经达到了很高的交叉程度。通过对学科与学科之间，工程学科与学科之间进行的交叉性分析和联系透视，识别出学科发展至今已形成的紧密网络路径。,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第5节 结论和启示,使用向量空间模型，定量的计算出学科间交叉程度的数值，依据学科间交叉程度数值的大小，来判断学科与学科的联系紧密程度，数值大的则说明联系程度紧密，数值小则说明联系程度疏远，通过定量的评价方法可以更加科学的判断出学科间交叉融合的发展现状，对于判断学科的未来发展趋势以及促进国家工程学科的发展进步提供了科学性建议。,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第5节 结论和启示,采用向量空间模型度量工程学科内在交叉程度后，发现工程学科内部的交叉现象并非明显，工程学科内部的壁垒现象对于探究工程学科发展的障碍具有一定的启示作用，同时农业工程、冶金工程和航天航空工程这三个学科处于相对独立的领域，不与任何工程学科存在联系。这种学科孤立的现象往往会造成学科的发展缓慢，启示我们加强这些孤立学科的融合，对于未来学科的拓展以及整体学科水平的进步都具有促进作用。,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第5节 结论和启示,学科壁垒是阻碍学科融合发展的主要成因，而高校在培养综合性人才时，就必须打破学科壁垒，突破现有的人才培养模式，从而完善培养方案，将综合性人才推向深入。交叉的学科涉及多个领域，按照中科院学科划分规则，本文发现交叉学科涉及多个学科，包括医学，工程技术，环境科学与生态学，生物等领域，这些学科的融合，对我国促进科研水平的提升和步入科技领跑集团队列具有一定借鉴意义。,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第5节 结论和启示,	此外，学科交叉的趋势一直处于不断发展的阶段，不同领域不同学科时时刻刻在进行信息的交互与融合，通过对顶级期刊杂志内存在的交叉现象的度量，一定程度上可以尝试寻找出科学界的整体推进方向，从而预测出未来研究发展动向和机会。对于科研人员来说，如何敏锐的抓住科学的发展动向，洞察科研热点至关重要，定量的度量出学科交叉的程度将更加科学的挖掘出学科发展内在的重要联系，将这种内在联系转化成信息，呈现出科学发展水平的现状，反馈给科研人员，从而为科研活动带来更多价值。,,,
第9章 向量空间模型应用实例-基于web of science 分类的工程学科交叉性研究,第5节 结论和启示,,,,
第10章 表示学习模型应用实例-基于表示学习的学者间潜在合作机会挖掘,,,,,
第10章 表示学习模型应用实例-基于表示学习的学者间潜在合作机会挖掘,在大数据时代，科学研究的合作化趋势日益显著，竞争与合作相辅相成。合作在提升科研效率、促进科研产出时发挥着极其重要的作用。具有相同研究领域、相似研究方向的学者更易于在未来形成合作，然而由于时间、空间位置隔阂，难以在浩如烟海的科学家群体里准确找到与自身研究方向相近的学者，因此挖掘出学者潜在合作对象成为近年来学者关注的焦点，科技文献作为科研学者的主要成果，自然而然成为潜在合作挖掘的媒介。,,,,
第10章 表示学习模型应用实例-基于表示学习的学者间潜在合作机会挖掘,科学文献是承载着科学成果的重要载体之一，包含着科研工作者研究成果，同时文献记录数据也包含着学者的相关信息，利用科技文献的记录数据来挖掘潜在合作对象是图书情报领域主流方法。目前研究主要分为两类方法：一种是基于使用关键词相似的学者，其研究方向也相似的假设，利用文献关键词共现挖掘潜在合作对象。另外一种是基于相似学者其引用的参考文献也相似的假设，利用文献引用关系构建引文网络，挖掘潜在合作学者。然而关键词共现仅利用文献关键词单一信息，无法全面覆盖到所有共现信息，且关键词共现注重词语间的共现，未能将学者与关键词这类异质信息构建联系；引文网络的方法则忽略了作者机构共现、作者国籍共现等信息，基于此类方法分析会造成信息丢失。,,,,
